가행광여부,광산명,광산유형,시도,시군구,읍면동,리
폐광,비금속,봉황,전남,여수시,돌산읍,율림리
폐광,비금속,율림,전남,여수시,돌산읍,율림리
폐광,금속,영천,전남,여수시,소라면,덕양리
폐광,비금속,복산,전남,여수시,소라면,복산리
폐광,금속,"상금,금비",전남,여수시,소라면,죽림리
폐광,비금속,여수,전남,여수시,소라면,죽림리
폐광,비금속,광암,전남,여수시,율촌면,봉전리
폐광,비금속,부국,전남,여수시,율촌면,취적리
폐광,비금속,여수납석,전남,여수시,중흥동,
폐광,금속,삼택와산,전남,여수시,화장동,
폐광,비금속,개도,전남,여수시,화정면,개도리
폐광,금속,성혜,전남,여수시,화정면,낭도리
폐광,금속,여수화치,전남,여수시,화치동,
폐광,금속,영광,전남,영광군,군서면,만금리
폐광,비금속,낙월,전남,영광군,낙월면,상낙월리
폐광,비금속,남도광업,전남,영광군,낙월면,송이리
폐광,비금속,남해-낙월,전남,영광군,낙월면,송이리
폐광,비금속,남호,전남,영광군,낙월면,송이리
폐광,비금속,송이,전남,영광군,낙월면,송이리
폐광,비금속,유달,전남,영광군,낙월면,송이리
폐광,비금속,홍보산업영광,전남,영광군,백수읍,장산리
폐광,비금속,오봉,전남,영광군,법성면,용성리
폐광,비금속,초포고령토,전남,영광군,법성면,용성리
폐광,비금속,군서,전남,영광군,불갑면,녹산리
폐광,금속,우천,전남,영광군,염산면,봉남리
폐광,비금속,해강,전남,영광군,염산면,상계리
폐광,비금속,야월,전남,영광군,염산면,야월리
폐광,금속,남양사고창,전남,영광군,영광읍,와룡리
폐광,비금속,금정,전남,영암군,금정면,연보리
폐광,금속,한일,전남,영암군,금정면,연소리
폐광,금속,성덕,전남,영암군,도포면,성산리
폐광,비금속,영암,전남,영암군,서호면,청용리
폐광,비금속,신학,전남,영암군,시종면,신학리
폐광,비금속,신북고령토,전남,영암군,신북면,명동리
폐광,금속,화진,전남,영암군,신북면,용산리
폐광,비금속,대진고령토,전남,영암군,신북면,월지리
폐광,비금속,월평납석,전남,영암군,신북면,월평리
폐광,금속,삼명,전남,영암군,신북면,학동리
폐광,비금속,선진,전남,영암군,영암읍,송평리
폐광,비금속,영암,전남,영암군,영암읍,한대리
폐광,비금속,월곡,전남,영암군,영암읍,한대리
폐광,비금속,독천,전남,영암군,학산면,독천리
폐광,금속,상은,전남,영암군,학산면,매월리
폐광,금속,덕천,전남,완도군,군외면,당인리
폐광,비금속,금당,전남,완도군,금당면,차우리
폐광,비금속,평일,전남,완도군,금일읍,화목리
폐광,비금속,광명,전남,완도군,노화읍,구석리
폐광,비금속,화성,전남,완도군,생일면,금곡리
폐광,비금속,자원규사,전남,해남군,송지면,통호리
폐광,비금속,진영,전남,완도군,신지면,월양리
폐광,비금속,약산,전남,완도군,약산면,우두리
폐광,비금속,장암,전남,완도군,완도읍,정도리
폐광,금속,비아,전남,장성군,남면,월정리
폐광,금속,신웅,전남,장성군,동화면,남평리
폐광,비금속,장성,전남,장성군,삼계면,덕산리
폐광,금속,대청,전남,장성군,삼서면,삼계리
폐광,비금속,덕진,전남,장성군,장성읍,덕진리
폐광,비금속,익산,전남,장성군,장성읍,덕진리
폐광,금속,신흥리,전남,장성군,장성읍,용강리
폐광,비금속,장성,전남,장성군,장성읍,유탕리
폐광,금속,장광,전남,장성군,진원면,산동리
폐광,금속,장광,전남,장성군,진원면,학림리
폐광,금속,장흥,전남,장흥군,관산읍,신동리
폐광,비금속,대덕,전남,장흥군,대덕읍,옹암리
폐광,금속,제일1,전남,장흥군,안양면,당암리
폐광,금속,장흥,전남,장흥군,용산면,풍길리
폐광,석탄,장흥,전남,강진군,작천면,야흥리
폐광,비금속,삼영,전남,진도군,고군면,금계리
폐광,비금속,금계패화석,전남,진도군,고군면,향동리
폐광,비금속,녹진,전남,진도군,군내면,녹진리
폐광,비금속,일석,전남,진도군,군내면,녹진리
폐광,비금속,협진도석,전남,진도군,군내면,녹진리
폐광,비금속,협진-진도,전남,진도군,군내면,녹진리
폐광,비금속,진도,전남,진도군,군내면,덕병리
폐광,비금속,가사도금광,전남,진도군,조도면,가사도리
폐광,비금속,보광,전남,진도군,조도면,가사도리
폐광,비금속,해남제1,전남,진도군,조도면,가사도리
폐광,비금속,대우,전남,진도군,조도면,관사도리
폐광,비금속,조도,전남,진도군,조도면,관사도리
폐광,비금속,보전규사,전남,진도군,지산면,보전리
폐광,비금속,서진-대일,전남,진도군,지산면,보전리
폐광,금속,덕양,전남,함평군,대동면,덕산리
폐광,금속,함평,전남,함평군,대동면,용성리
폐광,금속,손불,전남,함평군,손불면,궁산리
폐광,비금속,함평손불,전남,함평군,손불면,궁산리
폐광,비금속,함평제1,전남,함평군,손불면,궁산리
폐광,비금속,함평고령토,전남,함평군,손불면,산남리
폐광,비금속,제일개발,전남,함평군,손불면,석창리
폐광,비금속,신기,전남,함평군,손불면,월천리
폐광,비금속,학산,전남,함평군,손불면,학산리
폐광,금속,금하,전남,함평군,신광면,복흥리
